Certificate_id,Client_id,Course_id,Course_end_date
16266,40883,87787,2022-04-02
16267,9506,31001,2021-12-11
16268,17210,26729,2021-10-01
16269,2104,25803,2021-02-08
16270,91478,41717,2022-01-18
16271,36620,69363,2020-11-21
16272,17393,99176,2020-06-18
16273,86444,8377,2021-06-26
16274,44128,33221,2021-07-18
16275,6722,92415,2022-02-25
16276,14484,83694,2021-01-19
16277,63398,37401,2020-11-18
16278,72494,69206,2021-12-16
16279,62394,17596,2022-01-21
16280,11374,72391,2020-12-03
16281,99620,90909,2022-03-29
16282,71719,3218,2021-04-22
16283,8992,75113,2021-11-30
16284,60956,82235,2021-12-29
16285,37951,77192,2021-12-26
16286,8511,17277,2020-02-24
16287,39128,30991,2022-02-02
16288,76929,73763,2021-05-08
16289,81568,24894,2021-04-17
16290,15955,91542,2020-05-26
16291,34853,41772,2022-01-12
16292,19359,72828,2021-01-28
16293,5256,8335,2022-05-08
16294,50428,9890,2021-06-26
16295,85159,45438,2021-07-06
16296,21892,57613,2021-03-25
16297,78167,38202,2020-06-03
16298,35890,98563,2022-03-07
16299,68854,95946,2021-05-11
16300,90411,89110,2021-10-08
16301,70493,28036,2021-09-12
16302,95421,14058,2020-07-24
16303,57001,84749,2021-04-03
16304,36651,68553,2020-04-05
16305,5326,11665,2021-07-20
16306,81332,24208,2020-08-27
16307,92296,21398,2020-03-19
16308,30809,61404,2021-06-17
16309,43320,10513,2021-12-17
16310,69485,72591,2020-07-03
16311,15807,68433,2021-12-11
16312,50872,28970,2020-01-21
16313,11279,74100,2021-11-13
16314,3754,35708,2021-06-28
16315,83697,99528,2020-06-26
16316,3648,48466,2021-06-05
16317,79249,74867,2021-01-15
16318,57395,8013,2020-04-02
16319,94321,18256,2020-06-25
16320,95989,70180,2020-04-07
16321,77780,6061,2022-04-25
16322,2623,18586,2022-01-05
16323,54134,25243,2021-04-14
16324,21373,10477,2022-04-22
16325,36479,85117,2020-05-28
16326,82653,43357,2022-02-01
16327,23510,78798,2021-04-26
16328,25751,86245,2020-08-13
16329,38043,22443,2021-07-28
16330,61400,31978,2022-02-10
16331,62595,98289,2020-11-12
16332,19049,33557,2020-05-13
16333,23701,1197,2022-04-18
16334,37556,22564,2021-06-16
16335,20954,43797,2021-05-24
16336,32393,46421,2020-06-25
16337,88364,44686,2021-12-05
16338,81743,51712,2021-05-19
16339,80294,47792,2022-01-30
16340,45071,22445,2020-11-05
16341,66612,93303,2021-12-26
16342,98928,16183,2022-03-01
16343,15618,16976,2022-04-26
16344,36789,16478,2020-06-29
16345,97411,35081,2020-10-12
16346,85303,25800,2020-02-18
16347,35344,52708,2020-07-20
16348,54575,79667,2021-08-28
16349,16731,83914,2021-05-08
16350,6124,58395,2022-04-22
16351,86794,57737,2020-11-12
16352,58652,14266,2020-01-11
16353,14817,27896,2020-04-17
16354,53036,86623,2021-11-18
16355,87995,8913,2020-03-21
16356,28121,32347,2022-03-15
16357,10338,5953,2021-01-23
16358,41904,33907,2021-08-16
16359,95036,62428,2021-01-07
16360,71034,25001,2020-03-01
16361,18985,2667,2021-02-07
16362,29044,61332,2020-07-12
16363,18817,70747,2020-05-10
16364,14522,18114,2020-11-24
16365,4940,89471,2022-02-09
16366,55209,1102,2021-03-12
16367,15219,18447,2021-02-17
16368,77152,72681,2021-08-22
16369,1306,82410,2020-08-06
16370,93111,10954,2022-01-05
16371,44430,82113,2021-03-05
16372,91931,30657,2021-11-22
16373,81907,76659,2020-11-15
16374,90743,45762,2021-10-29
16375,74469,82275,2021-05-09
16376,37314,24734,2021-04-27
16377,765,37674,2020-12-01
16378,39623,50523,2020-03-08
16379,66607,80242,2021-02-07
16380,32514,65408,2021-07-05
16381,78385,59123,2020-09-12
16382,26294,71989,2021-02-17
16383,85216,49539,2021-02-19
16384,64984,50585,2020-06-09
16385,84386,63081,2021-08-10
16386,68804,43041,2022-01-31
16387,92225,90413,2020-06-22
16388,46555,16884,2020-05-03
16389,80909,63770,2021-01-23
16390,41441,78243,2020-02-06
16391,99912,25071,2022-02-18
16392,58877,23192,2021-06-09
16393,22650,68439,2020-08-10
16394,44574,96735,2020-02-18
16395,5688,87967,2021-02-20
16396,1196,65477,2020-07-18
16397,55630,50286,2022-03-08
16398,52192,13523,2021-06-14
16399,70806,65573,2021-03-23
16400,37008,49936,2021-05-06
16401,51124,79380,2021-07-14
16402,65475,59653,2020-06-30
16403,74160,96557,2021-12-04
16404,66026,92736,2020-08-08
16405,65243,8790,2020-11-12
16406,54821,26710,2021-12-02
16407,45775,5285,2020-10-22
16408,80052,40998,2021-10-24
16409,341,66502,2020-06-24
16410,81646,52432,2020-04-21
16411,32652,76320,2020-12-04
16412,5549,9349,2022-04-25
16413,90723,35815,2022-01-03
16414,15923,89671,2020-11-22
16415,65345,64474,2021-12-02
16416,34474,28422,2020-08-20
16417,48631,30271,2021-10-18
16418,30691,61830,2020-05-12
16419,13464,76420,2021-02-20
16420,921,12370,2020-04-20
16421,58892,65395,2020-05-21
16422,18183,72831,2021-10-13
16423,79977,18664,2021-11-14
16424,1394,97971,2021-07-23
16425,99482,41362,2022-01-28
16426,30556,9159,2022-03-13
16427,51103,59365,2020-09-21
16428,98634,84327,2021-07-02
16429,85208,47947,2021-10-14
16430,50227,36724,2020-01-30
16431,28585,59291,2021-10-15
16432,11358,29787,2021-10-17
16433,63556,11047,2021-12-30
16434,56265,98120,2021-06-05
16435,32257,42844,2021-09-19
16436,59941,82774,2020-12-15
16437,46493,48861,2020-12-16
16438,62569,67608,2021-10-06
16439,83140,28500,2021-07-19
16440,50691,37798,2020-02-20
16441,61911,84119,2021-08-29
16442,85290,40580,2021-02-12
16443,62854,79539,2020-12-17
16444,53546,91295,2020-08-28
16445,69793,76804,2020-05-21
16446,66474,46173,2020-10-01
16447,79562,79075,2020-09-24
16448,35466,13231,2021-01-06
16449,66078,82575,2021-09-13
16450,80174,28585,2021-03-09
16451,78205,54356,2021-05-11
16452,11140,89696,2021-03-27
16453,34845,47032,2022-03-20
16454,42956,49497,2022-02-10
16455,61223,64721,2021-10-30
16456,8449,58626,2020-03-07
16457,11250,36545,2021-08-02
16458,46951,93550,2022-04-30
16459,45550,42687,2021-12-30
16460,84092,92041,2021-04-27
16461,64486,74458,2022-01-29
16462,95382,20857,2021-04-09
16463,79687,30661,2020-01-10
16464,44380,94879,2020-06-01
16465,16143,24931,2020-08-11
16466,71334,18880,2021-08-04
16467,19655,6414,2022-03-22
16468,48890,17145,2022-02-09
16469,46873,16423,2021-02-04
16470,59317,14300,2020-03-23
16471,25773,84623,2020-07-09
16472,2943,74438,2020-03-12
16473,6756,49129,2022-03-31
16474,10580,65699,2020-04-06
16475,9122,68623,2021-06-26
16476,64928,57731,2022-01-01
16477,79335,43659,2022-03-08
16478,11160,50463,2022-05-03
16479,18194,63536,2021-10-28
16480,99828,89096,2021-12-02
16481,75037,86743,2020-11-16
16482,46958,14048,2020-01-23
16483,89660,28049,2020-04-27
16484,59100,89058,2021-11-18
16485,74431,35228,2020-07-23
16486,25886,51114,2021-02-11
16487,69283,58587,2020-08-19
16488,639,92905,2021-07-03
16489,4758,57935,2021-11-12
16490,31764,44347,2020-08-22
16491,12217,82482,2021-09-21
16492,30442,19369,2020-04-23
16493,36807,43672,2020-06-18
16494,26049,44422,2021-05-23
16495,88273,33790,2020-08-06
16496,87592,92697,2020-03-03
16497,49284,48901,2020-12-18
16498,25064,71557,2020-10-31
16499,157,54637,2020-11-02
16500,97087,12136,2020-10-19
16501,26942,28581,2022-02-21
16502,59257,84584,2020-03-29
16503,76400,14253,2021-04-07
16504,30240,33235,2021-04-06
16505,54117,46704,2020-03-13
16506,226,97583,2021-03-10
16507,35586,71253,2020-08-05
16508,49638,12974,2021-01-28
16509,58003,43249,2020-07-18
16510,13062,64172,2021-09-14
16511,64449,28420,2020-04-11
16512,91733,9198,2021-10-07
16513,44414,47775,2020-08-28
16514,79015,92526,2021-10-12
16515,34615,68586,2022-05-10
16516,20388,79162,2020-06-06
16517,23246,40971,2021-07-01
16518,76878,62447,2021-03-19
16519,30103,18428,2020-09-28
16520,37155,72842,2020-01-04
16521,18874,62371,2022-03-07
16522,30316,52234,2021-04-13
16523,29901,21485,2021-04-19
16524,33252,31772,2020-03-16
16525,47156,57119,2021-02-04
16526,33509,6201,2021-10-08
16527,51864,8905,2020-02-28
16528,26193,52863,2021-10-12
16529,91446,78592,2021-08-23
16530,1072,46632,2020-01-10
16531,28061,4844,2020-10-19
16532,18552,71568,2020-10-28
16533,18525,57953,2021-11-10
16534,77871,2757,2020-06-05
16535,54161,41124,2022-04-29
16536,75662,13727,2021-01-08
16537,39563,3390,2020-10-23
16538,6245,18871,2021-04-21
16539,65497,2438,2022-04-16
16540,41991,80114,2021-09-13
16541,95653,15809,2020-10-01
16542,1573,1329,2021-01-19
16543,63922,44344,2021-01-23
16544,75650,26112,2021-09-24
16545,49396,78077,2020-02-17
16546,50853,28866,2020-08-09
16547,71429,35759,2022-02-23
16548,34445,71505,2021-02-12
16549,5677,66010,2020-01-13
16550,89206,70452,2020-10-13
16551,78549,71040,2021-11-16
16552,82690,83066,2020-11-21
16553,92557,61924,2020-11-30
16554,90286,10536,2022-01-03
16555,89341,88955,2020-04-17
16556,59838,19021,2021-03-27
16557,3311,9390,2021-09-11
16558,15149,98817,2020-06-30
16559,26016,99030,2020-07-07
16560,46875,4079,2022-03-10
16561,91152,10750,2022-01-15
16562,14614,64159,2021-07-30
16563,46381,72945,2021-10-03
16564,48663,98866,2022-03-21
16565,85431,73108,2022-04-22
16566,65447,22080,2020-03-01
16567,35868,4967,2020-05-05
16568,48240,52862,2020-11-23
16569,93385,90233,2020-03-30
16570,63921,26132,2022-05-08
16571,51224,2001,2020-05-31
16572,22729,60905,2020-09-11
16573,10396,38235,2021-02-04
16574,96197,79454,2021-10-30
16575,54066,59225,2020-04-01
16576,86342,89871,2020-11-20
16577,61778,2596,2021-10-11
16578,74806,84826,2020-07-09
16579,64467,9597,2021-09-06
16580,29790,24587,2022-05-02
16581,47699,22279,2020-03-03
16582,22579,27951,2020-05-29
16583,99078,84680,2022-02-12
16584,11150,41102,2021-07-10
16585,74079,19086,2021-02-09
16586,78663,12096,2021-12-25
16587,67208,66103,2020-11-23
16588,74446,84759,2021-10-16
16589,40237,83322,2021-10-08
16590,40282,78494,2021-07-13
16591,49573,8304,2020-03-27
16592,53374,74936,2021-06-20
16593,23342,40382,2021-03-25
16594,47579,40105,2021-09-13
16595,14938,16691,2021-09-08
16596,8050,34110,2021-01-17
16597,33085,65182,2021-06-01
16598,68969,77429,2021-03-22
16599,99695,74364,2021-01-15
16600,98417,66269,2021-09-10
16601,87999,13825,2020-11-04
16602,16819,11168,2020-12-22
16603,48369,49989,2020-03-01
16604,5922,12308,2022-01-26
16605,125,40959,2020-06-11
16606,57904,95310,2020-12-23
16607,30909,99023,2021-12-09
16608,14056,55216,2022-02-14
16609,53099,20386,2021-06-17
16610,8644,41271,2021-01-01
16611,94543,55069,2020-11-20
16612,62671,97153,2021-10-20
16613,51620,56073,2020-08-16
16614,33028,27531,2020-03-30
16615,98373,92740,2022-02-07
16616,21519,63971,2020-09-21
16617,83556,31706,2020-11-10
16618,84395,72378,2021-09-15
16619,42522,93399,2021-04-04
16620,9123,43377,2021-01-14
16621,16678,83976,2020-02-05
16622,57754,37656,2020-05-24
16623,31781,56231,2021-06-17
16624,98651,8383,2020-11-30
16625,22060,31347,2021-10-04
16626,22968,1226,2021-12-12
16627,36838,37304,2021-01-22
16628,56537,313,2020-01-05
16629,34369,85557,2020-10-21
16630,47729,9943,2021-10-10
16631,43905,68584,2020-07-02
16632,33626,22704,2020-02-26
16633,89420,3858,2020-04-01
16634,95140,13606,2020-04-21
16635,88430,42087,2020-04-23
16636,61518,13326,2020-07-12
16637,27399,48249,2022-03-16
16638,38761,45969,2021-07-18
16639,26569,76126,2020-09-27
16640,28168,25587,2021-05-05
16641,15083,37412,2021-06-25
16642,1986,75037,2021-02-24
16643,26671,86455,2022-04-06
16644,3868,59591,2020-11-06
16645,76436,88473,2021-12-12
16646,3438,71955,2020-08-04
16647,45754,58209,2020-07-13
16648,70898,9773,2022-04-26
16649,13897,15380,2021-07-26
16650,45088,17350,2020-10-05
16651,96000,34300,2021-11-18
16652,19701,71818,2020-11-28
16653,46472,57922,2021-05-28
16654,43221,30327,2022-02-16
16655,49060,92922,2020-03-15
16656,92002,29671,2021-07-27
16657,47693,59093,2021-07-13
16658,6769,38772,2021-01-12
16659,10065,12855,2020-09-18
16660,50184,84534,2021-01-19
16661,65403,85415,2021-10-29
16662,47327,91862,2020-05-06
16663,38874,23260,2021-09-22
16664,40940,72132,2021-06-30
16665,98010,14406,2020-04-02
16666,79851,48000,2021-06-20
16667,64823,82307,2021-05-25
16668,41022,51713,2021-05-29
16669,56083,33317,2021-03-21
16670,83009,97572,2022-02-06
16671,61078,90173,2021-09-15
16672,28388,27535,2021-11-25
16673,36290,33576,2020-06-24
16674,32719,90593,2020-05-27
16675,89474,64284,2020-12-25
16676,5196,3399,2020-01-29
16677,23390,20194,2020-07-12
16678,32918,3369,2020-09-30
16679,48349,56689,2020-01-07
16680,46933,79664,2021-03-07
16681,72081,82212,2021-05-27
16682,81510,884,2021-01-09
16683,12188,34023,2020-03-13
16684,68973,24685,2022-02-28
16685,96263,59204,2020-06-30
16686,48066,1323,2020-10-01
16687,88198,71598,2020-07-30
16688,71221,21305,2022-03-18
16689,70366,71132,2021-08-02
16690,99875,63717,2021-06-19
16691,38875,25623,2020-03-21
16692,98302,22849,2020-09-18
16693,45241,42702,2021-11-04
16694,3131,55619,2021-06-15
16695,76777,29791,2020-04-17
16696,91814,61626,2020-02-09
16697,5261,82818,2021-03-21
16698,89937,39309,2021-06-28
16699,18584,25528,2021-08-26
16700,5688,13031,2022-03-17
16701,60202,78024,2021-10-12
16702,6819,46500,2020-10-22
16703,59298,33233,2021-10-21
16704,91613,86606,2021-01-30
16705,84353,93721,2021-12-14
16706,97298,90465,2021-04-29
16707,35435,88058,2022-02-08
16708,98060,22325,2021-01-03
16709,56361,43069,2021-01-09
16710,22685,43030,2021-08-06
16711,31565,21220,2020-12-09
16712,71576,26204,2020-01-07
16713,64196,53996,2020-12-08
16714,27649,93318,2022-01-27
16715,39819,58469,2021-04-08
16716,26850,81215,2021-12-27
16717,97825,91496,2021-09-21
16718,31188,63950,2020-11-21
16719,19644,66631,2021-02-25
16720,31129,14483,2020-11-01
16721,68166,91059,2022-02-16
16722,55210,76245,2021-06-30
16723,614,37639,2021-11-24
16724,24598,5855,2021-06-07
16725,18880,35133,2020-06-13
16726,13040,88488,2020-03-15
16727,35256,93333,2022-03-31
16728,96146,9356,2020-11-16
16729,15805,62415,2021-07-22
16730,90495,82399,2021-11-18
16731,65136,15535,2021-12-10
16732,9689,69095,2020-08-12
16733,57294,27750,2021-04-25
16734,32700,42159,2020-11-30
16735,34956,39561,2021-07-07
16736,93420,30911,2022-04-23
16737,46840,77278,2021-06-07
16738,91441,33127,2022-05-03
16739,90992,48867,2020-01-27
16740,21466,72066,2020-11-25
16741,29416,20718,2020-02-04
16742,24041,34391,2021-02-07
16743,37754,21989,2020-01-24
16744,99692,42500,2021-10-16
16745,89583,47981,2020-09-09
16746,95222,91187,2021-11-25
16747,49191,45627,2021-09-17
16748,74689,32600,2022-03-16
16749,9329,34282,2020-11-30
16750,33997,49736,2020-05-14
16751,54461,46712,2021-09-09
16752,75427,59289,2021-11-30
16753,4372,74692,2020-12-31
16754,44888,37138,2021-06-14
16755,64208,98297,2021-12-07
16756,39105,35006,2022-04-09
16757,94732,3460,2020-07-30
16758,47253,37519,2020-02-15
16759,97376,16426,2021-12-11
16760,68670,287,2021-01-12
16761,83592,13605,2022-01-10
16762,29098,10242,2021-09-03
16763,57839,33774,2021-04-28
16764,9917,7339,2021-07-25
16765,66802,83815,2021-07-09
16766,44312,17828,2020-11-29
16767,66313,16320,2021-08-14
16768,96182,19507,2022-05-02
16769,47895,63256,2021-12-12
16770,11123,17423,2021-07-12
16771,88092,64542,2020-11-16
16772,66565,57803,2021-12-06
16773,96166,21510,2021-12-13
16774,80471,73014,2021-12-25
16775,30905,48156,2021-12-17
16776,27856,46481,2021-08-12
16777,44958,14617,2020-03-21
16778,57294,98848,2020-05-05
16779,85665,3181,2022-05-08
16780,96062,74563,2021-05-12
16781,40084,15686,2021-09-28
16782,91016,96693,2022-03-27
16783,55306,12493,2021-04-13
16784,15725,30452,2021-01-26
16785,57285,57559,2020-09-13
16786,3418,18640,2020-11-14
16787,40991,51388,2021-07-27
16788,44016,34521,2021-01-14
16789,88037,59784,2021-02-14
16790,602,3902,2020-05-21
16791,29532,50439,2021-01-20
16792,29128,77659,2021-12-25
16793,39422,8285,2021-06-01
16794,38901,56227,2020-12-23
16795,92390,71767,2021-02-05
16796,32446,89079,2020-12-08
16797,36214,15783,2020-12-06
16798,23960,37577,2020-07-25
16799,74382,84086,2021-09-11
16800,1163,7916,2021-06-23
16801,75419,27572,2021-04-03
16802,10080,49726,2020-12-03
16803,46271,6036,2020-05-27
16804,56667,69196,2022-02-07
16805,40171,42073,2020-05-29
16806,37518,44839,2020-08-31
16807,72833,90512,2021-11-26
16808,73092,52440,2020-06-29
16809,78936,44014,2021-11-03
16810,82317,12642,2020-09-17
16811,9861,20242,2021-10-26
16812,12045,47658,2021-07-10
16813,10535,27791,2020-07-28
16814,79170,9548,2020-08-01
16815,30918,56009,2020-05-31
16816,16666,84098,2020-04-19
16817,62674,22109,2020-10-10
16818,66379,58355,2021-09-27
16819,364,75137,2022-02-22
16820,30786,79016,2020-12-18
16821,49414,10523,2021-03-08
16822,9923,73014,2020-02-17
16823,15367,99525,2022-03-14
16824,71426,7303,2021-07-08
16825,15995,30780,2022-01-08
16826,20907,66833,2020-09-18
16827,95475,12538,2020-02-20
16828,99994,74805,2020-02-27
16829,85770,35292,2020-08-17
16830,13016,58285,2021-08-28
16831,8655,38352,2022-03-19
16832,79457,80883,2020-05-22
16833,39418,93498,2022-01-20
16834,50828,52842,2020-07-17
16835,26326,77414,2021-04-15
16836,92798,78657,2021-07-31
16837,47587,13686,2020-03-30
16838,41800,7072,2021-12-29
16839,63855,17474,2021-01-25
16840,73103,9177,2021-09-10
16841,91428,11661,2022-01-17
16842,57595,80209,2021-04-14
16843,77627,7188,2020-04-15
16844,17871,37405,2020-09-11
16845,81019,93454,2020-11-26
16846,99319,8365,2021-12-29
16847,83719,63660,2021-04-04
16848,85545,24034,2021-11-02
16849,86393,93023,2021-04-24
16850,22397,94033,2021-01-05
16851,68743,6319,2020-04-19
16852,41929,78386,2020-05-23
16853,77228,45586,2021-01-29
16854,98584,80207,2022-01-11
16855,73477,77709,2020-04-27
16856,95825,54377,2021-11-26
16857,47013,41596,2020-06-11
16858,11294,81314,2020-06-27
16859,90831,21289,2022-04-01
16860,32185,26346,2020-10-28
16861,39052,26285,2020-01-27
16862,22695,73706,2020-02-18
16863,11063,64421,2022-01-12
16864,86067,667,2020-08-03
16865,29548,56894,2021-10-01
16866,40464,19453,2020-05-21
16867,89014,41878,2022-04-15
16868,94995,86861,2021-11-24
16869,84054,47442,2021-08-09
16870,33351,37930,2020-02-15
16871,62780,49774,2021-12-19
16872,63926,8478,2022-03-25
16873,88218,40079,2021-05-14
16874,25551,58784,2022-02-13
16875,33304,99996,2022-04-20
16876,72340,9139,2021-12-28
16877,60741,17916,2020-03-30
16878,30871,80835,2021-12-22
16879,5059,65649,2020-09-02
16880,84660,86823,2020-04-21
16881,45942,98996,2021-10-26
16882,93521,97745,2020-12-18
16883,28436,20659,2021-07-01
16884,95464,72126,2021-11-04
16885,40038,77576,2021-04-20
16886,98531,57758,2021-03-30
16887,75550,61823,2020-05-27
16888,12803,98790,2022-03-31
16889,4180,13335,2021-06-17
16890,29502,31841,2020-04-26
16891,77675,35092,2020-05-15
16892,57432,95060,2020-04-18
16893,5621,81921,2021-01-14
16894,69160,52925,2020-12-23
16895,21244,14489,2021-01-04
16896,54128,26933,2022-05-01
16897,2139,36665,2021-09-17
16898,4323,70494,2020-01-17
16899,51924,59316,2020-02-28
16900,82476,29966,2020-07-09
16901,55176,81695,2020-07-21
16902,88502,85544,2021-02-01
16903,69662,91876,2021-02-27
16904,55737,44271,2022-02-28
16905,81252,59297,2021-04-03
16906,45963,5257,2021-03-28
16907,28315,45769,2020-11-25
16908,33825,40209,2020-10-04
16909,92613,68833,2022-01-22
16910,93406,35058,2020-04-04
16911,27932,60695,2021-01-25
16912,77819,45723,2021-10-18
16913,26925,31197,2021-04-01
16914,1281,94457,2020-07-27
16915,2029,83082,2021-11-25
16916,13845,15790,2022-03-25
16917,87403,69916,2020-12-12
16918,10044,44158,2020-05-14
16919,8692,45842,2022-01-13
16920,83001,15692,2020-12-04
16921,11423,28993,2020-04-11
16922,95545,75599,2020-11-16
16923,87754,49096,2021-06-17
16924,78779,69591,2021-09-11
16925,78678,16099,2021-01-22
16926,85805,53251,2020-02-07
16927,70660,37486,2022-05-09
16928,56565,58339,2022-05-06
16929,93474,23309,2020-09-29
16930,63020,93723,2021-10-04
16931,37302,85980,2021-07-05
16932,1324,91283,2021-12-13
16933,58658,38290,2021-08-01
16934,99521,60817,2020-11-08
16935,79819,58055,2021-01-17
16936,19885,16647,2020-11-03
16937,21127,89901,2020-02-08
16938,45625,70761,2020-06-16
16939,84319,77147,2021-02-21
16940,97680,35314,2020-05-10
16941,97937,6633,2021-06-17
16942,71912,69053,2021-03-28
16943,72701,39035,2020-01-26
16944,45569,50408,2020-10-11
16945,97018,88320,2021-02-22
16946,16976,78968,2021-11-17
16947,69142,480,2020-06-08
16948,26122,54005,2022-03-02
16949,84181,10387,2021-09-18
16950,60544,87473,2021-08-05
16951,86454,85344,2021-04-15
16952,34958,10349,2021-04-30
16953,12733,88296,2020-11-29
16954,54835,58613,2022-05-09
