Timetable_id,Personnel_id,Type_id
23945,72631,51467
23946,5217,5145
23947,41576,37525
23948,77751,599
23949,79595,69107
23950,13984,3201
23951,65222,34474
23952,57685,99938
23953,46187,15692
23954,66722,78880
23955,28279,44475
23956,76823,23324
23957,30166,62035
23958,57639,42774
23959,22496,47632
23960,63370,81893
23961,10248,900
23962,71906,96429
23963,98553,82011
23964,60578,89915
23965,87651,51270
23966,45677,33683
23967,54838,20538
23968,33873,55977
23969,81452,98219
23970,77650,32439
23971,67669,68651
23972,84266,32630
23973,69581,54856
23974,94500,1062
23975,16405,72667
23976,1586,45597
23977,20637,39713
23978,62546,93998
23979,75124,47131
23980,54713,34806
23981,75785,66600
23982,32431,28573
23983,22276,8094
23984,74955,87058
23985,75010,39891
23986,36931,87182
23987,62607,11381
23988,16864,46585
23989,50218,65805
23990,14960,4102
23991,99199,53890
23992,15977,64649
23993,28323,31424
23994,5541,1373
23995,117,10769
23996,4384,78332
23997,77026,94977
23998,80028,81079
23999,28546,27044
24000,31650,91549
24001,42235,11221
24002,90631,72653
24003,11750,2494
24004,72111,1698
24005,77313,45067
24006,53501,33714
24007,41187,61343
24008,29376,94388
24009,17798,89346
24010,73374,21528
24011,12496,27788
24012,11586,77142
24013,28941,1913
24014,41652,24927
24015,84944,68656
24016,84149,27334
24017,52869,71103
24018,66372,7905
24019,29897,17457
24020,23244,20282
24021,94835,99590
24022,44302,15992
24023,37037,14495
24024,37273,12760
24025,57199,98056
24026,55710,66787
24027,82475,65672
24028,41992,1715
24029,54086,34759
24030,7680,947
24031,54622,63292
24032,16240,31915
24033,72941,23932
24034,48515,79529
24035,56942,1398
24036,8452,99406
24037,60203,55145
24038,67946,69482
24039,50324,25574
24040,54132,80818
24041,44912,19917
24042,39348,44870
24043,38290,4332
24044,13305,23242
24045,60624,8491
24046,60,22508
24047,68019,84069
24048,94566,17985
24049,72475,18194
24050,39580,78352
24051,17037,67640
24052,97067,42942
24053,22977,38300
24054,43268,85508
24055,24145,33550
24056,19372,20661
24057,98795,28882
24058,40796,81318
24059,61271,62977
24060,48085,14425
24061,79679,52503
24062,54806,3636
24063,89524,59246
24064,17221,4663
24065,68958,86443
24066,76818,40294
24067,87695,36629
24068,49948,56537
24069,2375,81139
24070,24485,25873
24071,9172,58992
24072,31988,51906
24073,46454,86931
24074,65414,11265
24075,76048,86460
24076,67803,94079
24077,77787,12423
24078,45334,59839
24079,31916,12762
24080,51559,28654
24081,38898,8144
24082,40404,37015
24083,75447,47101
24084,47866,17188
24085,15977,65667
24086,59648,33782
24087,36860,25467
24088,23493,86552
24089,4191,90652
24090,27047,51575
24091,77036,77131
24092,9352,49680
24093,20246,54111
24094,59636,73914
24095,58303,34709
24096,76414,65065
24097,49339,56947
24098,77797,53469
24099,44314,38418
24100,54332,96500
24101,60939,25257
24102,27250,34206
24103,56095,27357
24104,44430,75259
24105,5060,65097
24106,59321,1926
24107,60416,17187
24108,31566,98589
24109,23128,89529
24110,39715,22760
24111,26082,63930
24112,43435,27231
24113,10192,30385
24114,3197,55562
24115,71234,25969
24116,54802,98686
24117,14974,6770
24118,6922,83501
24119,68653,50784
24120,36852,28848
24121,13972,28005
24122,2682,16650
24123,29042,45273
24124,46486,20037
24125,32075,27075
24126,84435,17870
24127,55925,72624
24128,46858,91282
24129,86455,26766
24130,31709,35072
24131,1727,71355
24132,62716,45067
24133,14803,68760
24134,35767,12990
24135,81356,34758
24136,22327,59229
24137,74042,86215
24138,23777,44385
24139,99471,34858
24140,65105,96731
24141,93081,78607
24142,34532,62328
24143,9416,23950
24144,16318,7402
24145,67850,98824
24146,21552,90715
24147,19939,88968
24148,34184,62855
24149,37213,69576
24150,201,27808
24151,90298,83847
24152,84067,21962
24153,90399,20779
24154,6972,71019
24155,20007,47320
24156,56219,47719
24157,54736,16363
24158,96344,86557
24159,71128,35306
24160,84482,56011
24161,64045,90533
24162,60670,65023
24163,37156,92952
24164,19361,44380
24165,11752,34536
24166,18249,13566
24167,41796,12560
24168,37563,46686
24169,58282,96134
24170,55987,48101
24171,78557,17211
24172,92830,255
24173,43399,41183
24174,47137,37482
24175,9934,77034
24176,41423,19744
24177,77731,113
24178,94701,40425
24179,77699,42535
24180,4188,93635
24181,9607,88383
24182,6204,38836
24183,13679,41869
24184,55589,6715
24185,2491,36407
24186,38167,91177
24187,65566,95140
24188,71474,47393
24189,89218,23958
24190,1344,46728
24191,98437,16694
24192,28133,20733
24193,14583,95656
24194,75953,63513
24195,88354,59187
24196,47038,37859
24197,87128,70505
24198,27078,62083
24199,61256,46544
24200,64945,19354
24201,77176,27562
24202,32374,80830
24203,3924,25534
24204,65442,84364
24205,78347,81411
24206,85327,96063
24207,63381,63515
24208,60955,99661
24209,68781,80484
24210,45555,93751
24211,92087,56131
24212,24825,66660
24213,34614,32626
24214,38382,74839
24215,19604,11380
24216,97463,74270
24217,74246,82733
24218,65277,7475
24219,65446,6457
24220,56040,80851
24221,8103,97944
24222,17679,74245
24223,43036,23915
24224,61582,95250
24225,64658,60735
24226,31327,21837
24227,18756,77679
24228,23847,82243
24229,2473,37398
24230,36574,57143
24231,53453,68072
24232,99306,9192
24233,17242,35585
24234,47993,89511
24235,7150,15043
24236,97056,2147
24237,19552,93315
24238,13633,81640
24239,79148,33428
24240,14039,53206
24241,82579,92885
24242,88089,18426
24243,34934,78327
24244,42988,79646
24245,89282,88624
24246,89501,71322
24247,32450,18821
24248,31385,5075
24249,6433,97827
24250,90137,91681
24251,86996,82947
24252,30799,5136
24253,38207,22304
24254,95161,24037
24255,85611,43358
24256,65151,60167
24257,73589,7216
24258,8259,75411
24259,21017,67645
24260,69059,40307
24261,40476,44329
24262,86794,39120
24263,89035,51812
24264,53544,93043
24265,5501,34265
24266,22028,57539
24267,58228,59798
24268,67212,27737
24269,59602,1246
24270,49964,8376
24271,46390,21066
24272,86277,49726
24273,76942,78806
24274,2071,68622
24275,93166,28582
24276,89089,24594
24277,21056,96487
24278,62648,65467
24279,55081,71499
24280,67394,54621
24281,3829,87706
24282,76449,92389
24283,78242,69287
24284,13866,83220
24285,9193,92457
24286,61760,31081
24287,61481,10389
24288,8532,5719
24289,51133,2776
24290,64132,38179
24291,66884,32137
24292,89495,5581
24293,56624,47168
24294,60829,48121
24295,70099,5248
24296,81815,83880
24297,99312,95149
24298,67227,69813
24299,14449,4308
24300,17055,42786
24301,60780,5151
24302,33052,29142
24303,92980,55054
24304,16594,98861
24305,9351,2065
24306,8525,58322
24307,48752,77207
24308,47876,92092
24309,22031,66678
24310,27452,59266
24311,25392,47796
24312,45758,4405
24313,64828,34144
24314,47138,2656
24315,98284,54230
24316,98137,79803
24317,6398,53826
24318,1024,79367
24319,31080,60176
24320,98942,39374
24321,51441,69499
24322,28150,36281
24323,62945,87369
24324,99575,33197
24325,66636,5946
24326,4882,60577
24327,88929,11785
24328,24667,71695
24329,94516,18641
24330,37471,23399
24331,10921,1089
24332,30258,51624
24333,60435,43680
24334,24419,7314
24335,55624,90629
24336,85230,4445
24337,11442,16728
24338,84356,84956
24339,4650,75050
24340,70891,54792
24341,56958,60240
24342,55352,87414
24343,53377,30670
24344,65059,26511
24345,96411,7276
24346,99279,5208
24347,76235,61138
24348,6840,32778
24349,39235,88199
24350,13238,4044
24351,22678,41634
24352,47480,46275
24353,80351,75200
24354,17407,14816
24355,20413,22240
24356,8080,7229
24357,72585,80762
24358,82040,96654
24359,6327,67505
24360,20751,29523
24361,16300,95480
24362,11118,94750
24363,51710,54539
24364,62568,79848
24365,56338,30702
24366,47670,72175
24367,18324,29508
24368,90733,25819
24369,57313,15762
24370,62401,85180
24371,42669,56658
24372,74259,98555
24373,30534,96822
24374,18140,77168
24375,77959,36255
24376,71581,81081
24377,70151,77804
24378,24653,40760
24379,88831,7605
24380,49049,30981
24381,27859,26250
24382,99089,59822
24383,5627,24926
24384,87850,28431
24385,47983,27422
24386,78156,50339
24387,81246,97560
24388,43025,23229
24389,29946,73936
24390,25229,77660
24391,97654,36686
24392,92140,92695
24393,24791,63479
24394,56509,47943
24395,21321,75648
24396,35486,51629
24397,46787,43784
24398,12980,80640
24399,25550,42808
24400,90899,66618
24401,97836,24348
24402,57765,98405
24403,2660,21308
24404,57658,43826
24405,2859,94289
24406,7335,17868
24407,47930,27900
24408,75600,73529
24409,46333,50430
24410,29552,28873
24411,90527,62534
24412,26617,99696
24413,1604,75890
24414,32954,1583
24415,86890,53406
24416,92872,19414
24417,66168,10151
24418,75142,27295
24419,29731,58483
24420,79758,72730
24421,98446,52828
24422,47014,76511
24423,94823,59192
24424,1826,8005
24425,14785,25481
24426,86183,36690
24427,99540,29241
24428,76488,44246
24429,86029,6245
24430,24687,87644
24431,6696,62880
24432,11880,37930
24433,15954,31354
24434,88177,51050
24435,52834,78183
24436,8395,14511
24437,11689,1199
24438,37372,32487
24439,3490,48511
24440,27778,11571
24441,5013,30400
24442,53168,13662
24443,97469,50096
24444,37330,78884
24445,27490,7786
24446,46592,89363
24447,61828,4039
24448,10797,64870
24449,78624,79986
24450,76561,34744
24451,65013,25519
24452,74150,93796
24453,26977,62246
24454,97176,63902
24455,16051,48334
24456,79384,57333
24457,28092,9485
24458,31628,73391
24459,38201,15633
24460,22949,78537
24461,15073,74873
24462,37302,84292
24463,98890,25668
24464,52858,23150
24465,76204,17906
24466,84300,16766
24467,29578,57431
24468,58254,39263
24469,5048,7182
24470,55579,19707
24471,55985,21466
24472,29839,53912
24473,80020,17118
24474,71425,90233
24475,64153,1014
24476,47849,69802
24477,92282,76070
24478,61510,73691
24479,77907,39644
24480,53451,93162
24481,5417,76875
24482,59003,48025
24483,39070,10275
24484,77472,61236
24485,41258,54124
24486,67846,93447
24487,37778,73543
24488,41304,21540
24489,76323,95060
24490,92603,25590
24491,41426,42471
24492,38192,51078
24493,11581,66549
24494,85336,54939
24495,30976,63471
24496,95163,7547
24497,59544,15495
24498,47685,32750
24499,47253,26978
24500,38652,65851
24501,37775,5457
24502,41709,69046
24503,19411,5024
24504,48424,22065
24505,99904,50320
24506,77975,97385
24507,35569,62137
24508,53847,16351
24509,7328,29598
24510,34880,74214
24511,56263,71006
24512,53194,54162
24513,36185,95404
24514,44882,72464
24515,56773,49164
24516,52601,89400
24517,99053,76998
24518,7396,53063
24519,41549,25479
24520,3892,29214
24521,32002,33713
24522,48726,63748
24523,40828,43577
24524,52762,56985
24525,9537,41332
24526,60388,85546
24527,49422,66975
24528,95712,22214
24529,41805,97213
24530,70884,15351
24531,1070,66538
24532,12068,29274
24533,78631,39648
24534,74576,97607
24535,98978,79872
24536,30246,25049
24537,53488,37022
24538,18446,66737
24539,51422,1044
24540,92643,11732
24541,33972,10477
24542,25111,51792
24543,97978,86337
24544,43711,57459
24545,75208,91613
24546,38672,41694
24547,95252,61118
24548,58070,14911
24549,77973,60082
24550,52085,52105
24551,65827,82555
24552,91211,64094
24553,81181,86716
24554,98236,58551
24555,10160,3222
24556,32460,8165
24557,69255,31300
24558,93773,97560
24559,5924,4244
24560,86040,33455
24561,36359,67673
24562,1190,67182
24563,1431,80836
24564,34612,2732
24565,63066,64607
24566,10795,81734
24567,20680,81782
24568,20890,79969
24569,42136,43957
24570,11076,86634
24571,67314,12998
24572,18977,74422
24573,67247,97217
24574,42625,1340
24575,94403,38671
24576,51918,94276
24577,54383,46194
24578,87460,41109
24579,89863,29240
24580,53061,53840
24581,53585,75975
24582,40107,96389
24583,71396,31728
24584,23998,29289
24585,16346,83979
24586,1504,32781
24587,87614,30244
24588,24321,92672
24589,28533,24182
24590,552,59799
24591,94433,31298
24592,59105,16735
24593,75652,89063
24594,7672,1737
24595,37710,27788
24596,15174,10040
24597,33981,18548
24598,19820,84843
24599,21009,41065
24600,53384,12279
24601,16766,71501
24602,19015,52444
24603,56139,61540
24604,80926,45544
24605,99604,64581
24606,69066,97263
24607,76312,4046
24608,35001,69093
24609,9527,61936
24610,38051,23253
24611,73524,78951
24612,64990,78379
24613,17386,13915
24614,98205,73292
24615,53190,41264
24616,86662,54608
24617,84761,53949
24618,2674,71515
24619,88803,30431
24620,38745,42765
24621,53546,27285
24622,35784,36108
24623,2516,81817
24624,48518,25572
24625,16319,43718
24626,60101,73541
24627,5656,12531
24628,43374,57708
24629,55191,42371
24630,22640,37053
24631,10750,3266
24632,3460,49516
24633,89021,44652
24634,86846,81049
24635,6659,30014
24636,93709,78306
24637,10623,24468
24638,73554,58946
24639,97568,79427
24640,28697,853
24641,6524,94600
24642,4984,11725
24643,17848,21825
24644,86478,14267
24645,22293,62612
24646,88458,31909
24647,71827,63633
24648,15456,61794
24649,18409,55458
24650,76978,9728
24651,2300,56754
24652,84202,85298
24653,36315,25828
24654,98486,14691
24655,63864,13271
24656,47897,84322
24657,54957,60750
24658,13222,61568
24659,31951,43679
24660,18889,85163
24661,75217,1608
24662,37429,93205
24663,92441,81468
24664,44271,39870
24665,3025,9067
24666,61508,27675
24667,52426,14424
24668,84295,89738
24669,8597,31001
24670,17409,42758
24671,73978,27310
24672,28661,9709
24673,59420,73177
24674,55728,65136
24675,31290,13250
24676,90367,53432
24677,5866,17051
24678,78176,84325
24679,2829,23197
24680,313,86972
24681,57186,45103
24682,97045,36853
24683,50856,53023
24684,45429,71084
24685,12912,72249
24686,11394,60460
24687,43082,81932
24688,54417,90349
24689,59840,8392
24690,78750,47351
24691,87577,28682
24692,95674,96791
24693,57349,21647
24694,94550,14096
24695,13840,61725
24696,47092,95481
24697,94115,73803
24698,75044,69742
24699,53235,43612
24700,39019,98416
24701,33166,17907
24702,13364,37003
24703,40642,22528
24704,82534,40017
24705,37716,59528
24706,99036,88776
24707,90122,17282
24708,53635,45209
24709,264,79331
24710,62292,4024
24711,45307,7393
24712,64376,81959
24713,53216,39293
24714,45360,84360
24715,26526,37260
24716,65442,41455
24717,77410,89981
24718,45727,17587
24719,94209,52351
24720,37939,45687
24721,41125,25819
24722,14495,58625
24723,26071,82866
24724,45249,55219
24725,31475,83580
24726,14712,80934
24727,72304,1369
24728,43115,88089
24729,24890,20062
24730,37926,35522
24731,33534,48518
24732,85689,63357
24733,69438,69115
24734,37437,71507
24735,19365,42562
24736,72878,13428
24737,73629,8219
24738,24174,51135
24739,70982,41441
24740,95149,71399
24741,32666,34064
24742,94873,28511
24743,69097,82164
24744,14271,67263
24745,645,17840
24746,95636,80519
24747,90805,96672
24748,64566,49554
24749,55343,4610
24750,43914,53832
24751,94482,31949
24752,77187,47993
24753,75861,66991
24754,95755,91069
24755,18592,22850
24756,68928,21542
24757,10138,73410
24758,87412,58322
24759,77371,35025
24760,50579,48816
24761,5967,57438
24762,40984,81275
24763,33637,25951
24764,90680,90144
24765,3028,27816
24766,3044,51733
24767,62348,47287
24768,37028,83362
24769,40127,85055
24770,34951,52098
24771,48405,43611
24772,93368,64786
24773,55785,53766
24774,81560,83475
24775,8511,64831
24776,56599,90409
24777,80427,53181
24778,23217,92321
24779,95800,91645
24780,97979,10073
24781,31749,18719
24782,16328,12327
24783,43637,60879
24784,44405,94024
24785,45736,41509
24786,60888,46883
24787,18212,13976
24788,84159,73061
24789,59560,51111
24790,72135,93070
24791,53261,95859
24792,56414,21599
24793,15377,68454
24794,99709,65154
24795,29503,9028
24796,66247,43395
24797,12447,19763
24798,76495,63579
24799,88382,3465
24800,69600,5698
24801,62887,78859
24802,66822,9169
24803,8660,59712
24804,21629,54714
24805,67148,52123
24806,49749,71365
24807,75059,38730
24808,75177,40918
24809,36903,12907
24810,38691,83852
24811,87223,56592
24812,67835,3904
24813,23322,81892
24814,73009,83396
24815,46923,98850
24816,38168,50789
24817,60544,96857
24818,84199,93039
24819,78771,65221
24820,25380,56646
24821,28007,85427
24822,73560,29610
24823,55280,88198
24824,24348,75938
24825,6830,80627
24826,48610,52888
24827,85471,85272
24828,8739,2401
24829,63847,93625
24830,86024,50784
24831,1714,65044
24832,25700,34369
24833,55555,82656
24834,28050,23828
24835,25515,54594
24836,72440,51725
24837,25113,33026
24838,10513,65756
24839,7832,91795
24840,33751,13173
24841,57049,29917
24842,1301,37294
24843,45375,83170
24844,16455,99009
24845,98682,46394
24846,89315,49047
24847,19148,8066
24848,36825,68090
24849,39568,74879
24850,479,98611
24851,72566,90109
24852,61126,8163
24853,67546,45628
24854,70673,84004
24855,53927,57953
24856,2677,24152
24857,1096,32026
24858,10093,4290
24859,98894,31246
24860,21814,51532
24861,40769,6565
24862,163,57625
24863,84181,16982
24864,22922,72010
24865,4596,39995
24866,33897,11994
24867,98183,64721
24868,76197,5509
24869,58477,72163
24870,8833,15963
24871,7065,86975
24872,41847,43287
24873,9946,95115
24874,52108,5974
24875,70931,23862
24876,96642,62182
24877,94731,43153
24878,15776,60779
24879,2670,5353
24880,34245,25538
24881,62696,92113
24882,43003,81357
24883,71973,8368
24884,28311,90578
24885,34202,20191
24886,98020,27568
24887,9887,49133
24888,7614,12121
24889,98179,38695
24890,54167,28046
24891,20301,15222
24892,68618,95873
24893,85934,56635
24894,77059,67955
24895,86261,63911
24896,95405,45282
24897,97179,18342
24898,32920,25076
24899,30594,3414
24900,45094,71508
24901,10423,76455
24902,15158,46215
24903,75781,589
24904,83115,98835
24905,12857,20053
24906,57718,44947
24907,63284,30355
24908,9306,32565
24909,79029,90970
24910,73699,85331
24911,110,18040
24912,63305,31046
24913,44567,81218
24914,8058,82203
24915,29441,86213
24916,47246,89899
24917,34287,44195
24918,42817,64254
24919,68464,68669
24920,18572,92784
24921,3887,19230
